yy,mm,dd,Time,river,week,site,loc,period,wt_lbs,wt_kg,lgth,freq,Flbin,DATETIME,SITE1,SITE2,SITE3,id,length_bin_id,FLAG_SITE,FLAG_AM_PM_PERIOD,FLAG_AM_PM_PERIOD_DISCREPANCIES,FLAG_NO_MATCHING_SAMPLE
1990,5,7,,,2,12,LOWER,PM,,,250,1,250,5/7/1990 0:00,12,,,1990050712,25,,,,
1990,5,7,,,2,12,LOWER,PM,,,253,1,250,5/7/1990 0:00,12,,,1990050712,25,,,,
1990,5,7,,,2,12,LOWER,PM,,,255,2,255,5/7/1990 0:00,12,,,1990050712,25.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,258,2,255,5/7/1990 0:00,12,,,1990050712,25.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,260,7,260,5/7/1990 0:00,12,,,1990050712,26,,,,
1990,5,7,,,2,12,LOWER,PM,,,263,3,260,5/7/1990 0:00,12,,,1990050712,26,,,,
1990,5,7,,,2,12,LOWER,PM,,,265,13,265,5/7/1990 0:00,12,,,1990050712,26.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,268,4,265,5/7/1990 0:00,12,,,1990050712,26.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,270,5,270,5/7/1990 0:00,12,,,1990050712,27,,,,
1990,5,7,,,2,12,LOWER,PM,,,273,6,270,5/7/1990 0:00,12,,,1990050712,27,,,,
1990,5,7,,,2,12,LOWER,PM,,,275,14,275,5/7/1990 0:00,12,,,1990050712,27.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,278,8,275,5/7/1990 0:00,12,,,1990050712,27.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,280,7,280,5/7/1990 0:00,12,,,1990050712,28,,,,
1990,5,7,,,2,12,LOWER,PM,,,283,7,280,5/7/1990 0:00,12,,,1990050712,28,,,,
1990,5,7,,,2,12,LOWER,PM,,,285,11,285,5/7/1990 0:00,12,,,1990050712,28.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,288,14,285,5/7/1990 0:00,12,,,1990050712,28.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,290,13,290,5/7/1990 0:00,12,,,1990050712,29,,,,
1990,5,7,,,2,12,LOWER,PM,,,293,8,290,5/7/1990 0:00,12,,,1990050712,29,,,,
1990,5,7,,,2,12,LOWER,PM,,,295,8,295,5/7/1990 0:00,12,,,1990050712,29.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,298,4,295,5/7/1990 0:00,12,,,1990050712,29.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,300,2,300,5/7/1990 0:00,12,,,1990050712,30,,,,
1990,5,7,,,2,12,LOWER,PM,,,303,5,300,5/7/1990 0:00,12,,,1990050712,30,,,,
1990,5,7,,,2,12,LOWER,PM,,,305,2,305,5/7/1990 0:00,12,,,1990050712,30.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,308,1,305,5/7/1990 0:00,12,,,1990050712,30.5,,,,
1990,5,7,,,2,12,LOWER,PM,,,310,6,310,5/7/1990 0:00,12,,,1990050712,31,,,,
1990,5,7,,,2,12,LOWER,PM,,,313,2,310,5/7/1990 0:00,12,,,1990050712,31,,,,
1990,5,7,,,2,12,LOWER,PM,,,315,1,315,5/7/1990 0:00,12,,,1990050712,31.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,245,1,245,5/8/1990 0:00,5,,,1990050805,24.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,248,4,245,5/8/1990 0:00,5,,,1990050805,24.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,250,3,250,5/8/1990 0:00,5,,,1990050805,25,,,,
1990,5,8,,,2,5,LOWER,PM,,,253,2,250,5/8/1990 0:00,5,,,1990050805,25,,,,
1990,5,8,,,2,5,LOWER,PM,,,255,2,255,5/8/1990 0:00,5,,,1990050805,25.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,258,7,255,5/8/1990 0:00,5,,,1990050805,25.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,260,8,260,5/8/1990 0:00,5,,,1990050805,26,,,,
1990,5,8,,,2,5,LOWER,PM,,,263,14,260,5/8/1990 0:00,5,,,1990050805,26,,,,
1990,5,8,,,2,5,LOWER,PM,,,265,5,265,5/8/1990 0:00,5,,,1990050805,26.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,268,10,265,5/8/1990 0:00,5,,,1990050805,26.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,270,7,270,5/8/1990 0:00,5,,,1990050805,27,,,,
1990,5,8,,,2,5,LOWER,PM,,,273,12,270,5/8/1990 0:00,5,,,1990050805,27,,,,
1990,5,8,,,2,5,LOWER,PM,,,275,4,275,5/8/1990 0:00,5,,,1990050805,27.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,278,12,275,5/8/1990 0:00,5,,,1990050805,27.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,280,2,280,5/8/1990 0:00,5,,,1990050805,28,,,,
1990,5,8,,,2,5,LOWER,PM,,,283,7,280,5/8/1990 0:00,5,,,1990050805,28,,,,
1990,5,8,,,2,5,LOWER,PM,,,285,11,285,5/8/1990 0:00,5,,,1990050805,28.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,288,9,285,5/8/1990 0:00,5,,,1990050805,28.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,290,4,290,5/8/1990 0:00,5,,,1990050805,29,,,,
1990,5,8,,,2,5,LOWER,PM,,,293,6,290,5/8/1990 0:00,5,,,1990050805,29,,,,
1990,5,8,,,2,5,LOWER,PM,,,295,3,295,5/8/1990 0:00,5,,,1990050805,29.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,298,7,295,5/8/1990 0:00,5,,,1990050805,29.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,300,1,300,5/8/1990 0:00,5,,,1990050805,30,,,,
1990,5,8,,,2,5,LOWER,PM,,,303,7,300,5/8/1990 0:00,5,,,1990050805,30,,,,
1990,5,8,,,2,5,LOWER,PM,,,305,2,305,5/8/1990 0:00,5,,,1990050805,30.5,,,,
1990,5,8,,,2,5,LOWER,PM,,,310,1,310,5/8/1990 0:00,5,,,1990050805,31,,,,
1990,5,8,,,2,5,LOWER,PM,,,313,1,310,5/8/1990 0:00,5,,,1990050805,31,,,,
1990,5,9,,,2,8,LOWER,AM,,,240,2,240,5/9/1990 0:00,8,,,1990050908,24,,,,
1990,5,9,,,2,8,LOWER,AM,,,245,1,245,5/9/1990 0:00,8,,,1990050908,24.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,250,8,250,5/9/1990 0:00,8,,,1990050908,25,,,,
1990,5,9,,,2,8,LOWER,AM,,,253,9,250,5/9/1990 0:00,8,,,1990050908,25,,,,
1990,5,9,,,2,8,LOWER,AM,,,255,9,255,5/9/1990 0:00,8,,,1990050908,25.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,258,8,255,5/9/1990 0:00,8,,,1990050908,25.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,260,15,260,5/9/1990 0:00,8,,,1990050908,26,,,,
1990,5,9,,,2,8,LOWER,AM,,,263,11,260,5/9/1990 0:00,8,,,1990050908,26,,,,
1990,5,9,,,2,8,LOWER,AM,,,265,27,265,5/9/1990 0:00,8,,,1990050908,26.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,268,4,265,5/9/1990 0:00,8,,,1990050908,26.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,270,10,270,5/9/1990 0:00,8,,,1990050908,27,,,,
1990,5,9,,,2,8,LOWER,AM,,,273,5,270,5/9/1990 0:00,8,,,1990050908,27,,,,
1990,5,9,,,2,8,LOWER,AM,,,275,15,275,5/9/1990 0:00,8,,,1990050908,27.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,278,16,275,5/9/1990 0:00,8,,,1990050908,27.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,280,15,280,5/9/1990 0:00,8,,,1990050908,28,,,,
1990,5,9,,,2,8,LOWER,AM,,,283,5,280,5/9/1990 0:00,8,,,1990050908,28,,,,
1990,5,9,,,2,8,LOWER,AM,,,285,19,285,5/9/1990 0:00,8,,,1990050908,28.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,288,1,285,5/9/1990 0:00,8,,,1990050908,28.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,290,11,290,5/9/1990 0:00,8,,,1990050908,29,,,,
1990,5,9,,,2,8,LOWER,AM,,,293,10,290,5/9/1990 0:00,8,,,1990050908,29,,,,
1990,5,9,,,2,8,LOWER,AM,,,295,8,295,5/9/1990 0:00,8,,,1990050908,29.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,298,5,295,5/9/1990 0:00,8,,,1990050908,29.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,300,6,300,5/9/1990 0:00,8,,,1990050908,30,,,,
1990,5,9,,,2,8,LOWER,AM,,,303,5,300,5/9/1990 0:00,8,,,1990050908,30,,,,
1990,5,9,,,2,8,LOWER,AM,,,305,1,305,5/9/1990 0:00,8,,,1990050908,30.5,,,,
1990,5,9,,,2,8,LOWER,AM,,,313,1,310,5/9/1990 0:00,8,,,1990050908,31,,,,
1990,5,10,,,2,8,LOWER,PM,,,245,1,245,5/10/1990 0:00,8,,,1990051008,24.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,253,1,250,5/10/1990 0:00,8,,,1990051008,25,,,,
1990,5,10,,,2,8,LOWER,PM,,,258,4,255,5/10/1990 0:00,8,,,1990051008,25.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,260,3,260,5/10/1990 0:00,8,,,1990051008,26,,,,
1990,5,10,,,2,8,LOWER,PM,,,263,8,260,5/10/1990 0:00,8,,,1990051008,26,,,,
1990,5,10,,,2,8,LOWER,PM,,,265,4,265,5/10/1990 0:00,8,,,1990051008,26.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,268,3,265,5/10/1990 0:00,8,,,1990051008,26.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,270,7,270,5/10/1990 0:00,8,,,1990051008,27,,,,
1990,5,10,,,2,8,LOWER,PM,,,273,4,270,5/10/1990 0:00,8,,,1990051008,27,,,,
1990,5,10,,,2,8,LOWER,PM,,,275,10,275,5/10/1990 0:00,8,,,1990051008,27.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,278,20,275,5/10/1990 0:00,8,,,1990051008,27.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,280,11,280,5/10/1990 0:00,8,,,1990051008,28,,,,
1990,5,10,,,2,8,LOWER,PM,,,283,18,280,5/10/1990 0:00,8,,,1990051008,28,,,,
1990,5,10,,,2,8,LOWER,PM,,,285,24,285,5/10/1990 0:00,8,,,1990051008,28.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,288,12,285,5/10/1990 0:00,8,,,1990051008,28.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,290,11,290,5/10/1990 0:00,8,,,1990051008,29,,,,
1990,5,10,,,2,8,LOWER,PM,,,293,21,290,5/10/1990 0:00,8,,,1990051008,29,,,,
1990,5,10,,,2,8,LOWER,PM,,,295,14,295,5/10/1990 0:00,8,,,1990051008,29.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,298,19,295,5/10/1990 0:00,8,,,1990051008,29.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,300,7,300,5/10/1990 0:00,8,,,1990051008,30,,,,
1990,5,10,,,2,8,LOWER,PM,,,303,13,300,5/10/1990 0:00,8,,,1990051008,30,,,,
1990,5,10,,,2,8,LOWER,PM,,,305,6,305,5/10/1990 0:00,8,,,1990051008,30.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,308,1,305,5/10/1990 0:00,8,,,1990051008,30.5,,,,
1990,5,10,,,2,8,LOWER,PM,,,310,1,310,5/10/1990 0:00,8,,,1990051008,31,,,,
1990,5,10,,,2,8,LOWER,PM,,,313,3,310,5/10/1990 0:00,8,,,1990051008,31,,,,
1990,5,10,,,2,48,UPPER,PM,,,248,5,245,5/10/1990 0:00,48,,,1990051048,24.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,250,2,250,5/10/1990 0:00,48,,,1990051048,25,,,,
1990,5,10,,,2,48,UPPER,PM,,,255,3,255,5/10/1990 0:00,48,,,1990051048,25.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,258,6,255,5/10/1990 0:00,48,,,1990051048,25.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,260,4,260,5/10/1990 0:00,48,,,1990051048,26,,,,
1990,5,10,,,2,48,UPPER,PM,,,263,8,260,5/10/1990 0:00,48,,,1990051048,26,,,,
1990,5,10,,,2,48,UPPER,PM,,,265,10,265,5/10/1990 0:00,48,,,1990051048,26.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,268,6,265,5/10/1990 0:00,48,,,1990051048,26.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,270,4,270,5/10/1990 0:00,48,,,1990051048,27,,,,
1990,5,10,,,2,48,UPPER,PM,,,273,5,270,5/10/1990 0:00,48,,,1990051048,27,,,,
1990,5,10,,,2,48,UPPER,PM,,,275,8,275,5/10/1990 0:00,48,,,1990051048,27.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,278,17,275,5/10/1990 0:00,48,,,1990051048,27.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,280,3,280,5/10/1990 0:00,48,,,1990051048,28,,,,
1990,5,10,,,2,48,UPPER,PM,,,283,11,280,5/10/1990 0:00,48,,,1990051048,28,,,,
1990,5,10,,,2,48,UPPER,PM,,,285,10,285,5/10/1990 0:00,48,,,1990051048,28.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,288,5,285,5/10/1990 0:00,48,,,1990051048,28.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,290,4,290,5/10/1990 0:00,48,,,1990051048,29,,,,
1990,5,10,,,2,48,UPPER,PM,,,293,14,290,5/10/1990 0:00,48,,,1990051048,29,,,,
1990,5,10,,,2,48,UPPER,PM,,,295,2,295,5/10/1990 0:00,48,,,1990051048,29.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,298,10,295,5/10/1990 0:00,48,,,1990051048,29.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,300,3,300,5/10/1990 0:00,48,,,1990051048,30,,,,
1990,5,10,,,2,48,UPPER,PM,,,303,5,300,5/10/1990 0:00,48,,,1990051048,30,,,,
1990,5,10,,,2,48,UPPER,PM,,,305,2,305,5/10/1990 0:00,48,,,1990051048,30.5,,,,
1990,5,10,,,2,48,UPPER,PM,,,310,1,310,5/10/1990 0:00,48,,,1990051048,31,,,,
1990,5,10,,,2,48,UPPER,PM,,,313,2,310,5/10/1990 0:00,48,,,1990051048,31,,,,
1990,5,11,,,2,34,UPPER,AM,,,250,1,250,5/11/1990 0:00,34,,,1990051134,25,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,258,1,255,5/11/1990 0:00,34,,,1990051134,25.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,260,5,260,5/11/1990 0:00,34,,,1990051134,26,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,263,6,260,5/11/1990 0:00,34,,,1990051134,26,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,265,8,265,5/11/1990 0:00,34,,,1990051134,26.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,268,4,265,5/11/1990 0:00,34,,,1990051134,26.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,270,9,270,5/11/1990 0:00,34,,,1990051134,27,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,273,7,270,5/11/1990 0:00,34,,,1990051134,27,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,275,18,275,5/11/1990 0:00,34,,,1990051134,27.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,278,19,275,5/11/1990 0:00,34,,,1990051134,27.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,280,19,280,5/11/1990 0:00,34,,,1990051134,28,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,283,11,280,5/11/1990 0:00,34,,,1990051134,28,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,285,20,285,5/11/1990 0:00,34,,,1990051134,28.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,288,18,285,5/11/1990 0:00,34,,,1990051134,28.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,290,13,290,5/11/1990 0:00,34,,,1990051134,29,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,293,23,290,5/11/1990 0:00,34,,,1990051134,29,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,295,7,295,5/11/1990 0:00,34,,,1990051134,29.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,298,10,295,5/11/1990 0:00,34,,,1990051134,29.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,300,5,300,5/11/1990 0:00,34,,,1990051134,30,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,303,4,300,5/11/1990 0:00,34,,,1990051134,30,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,305,4,305,5/11/1990 0:00,34,,,1990051134,30.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,308,1,305,5/11/1990 0:00,34,,,1990051134,30.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,310,1,310,5/11/1990 0:00,34,,,1990051134,31,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,313,2,310,5/11/1990 0:00,34,,,1990051134,31,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,315,1,315,5/11/1990 0:00,34,,,1990051134,31.5,,,,TRUE
1990,5,11,,,2,34,UPPER,AM,,,320,1,320,5/11/1990 0:00,34,,,1990051134,32,,,,TRUE
1990,5,11,,,2,4,LOWER,PM,,,248,2,245,5/11/1990 0:00,4,,,1990051104,24.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,250,2,250,5/11/1990 0:00,4,,,1990051104,25,,,,
1990,5,11,,,2,4,LOWER,PM,,,253,1,250,5/11/1990 0:00,4,,,1990051104,25,,,,
1990,5,11,,,2,4,LOWER,PM,,,255,4,255,5/11/1990 0:00,4,,,1990051104,25.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,258,6,255,5/11/1990 0:00,4,,,1990051104,25.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,260,8,260,5/11/1990 0:00,4,,,1990051104,26,,,,
1990,5,11,,,2,4,LOWER,PM,,,263,6,260,5/11/1990 0:00,4,,,1990051104,26,,,,
1990,5,11,,,2,4,LOWER,PM,,,265,8,265,5/11/1990 0:00,4,,,1990051104,26.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,268,4,265,5/11/1990 0:00,4,,,1990051104,26.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,270,12,270,5/11/1990 0:00,4,,,1990051104,27,,,,
1990,5,11,,,2,4,LOWER,PM,,,273,5,270,5/11/1990 0:00,4,,,1990051104,27,,,,
1990,5,11,,,2,4,LOWER,PM,,,275,9,275,5/11/1990 0:00,4,,,1990051104,27.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,278,13,275,5/11/1990 0:00,4,,,1990051104,27.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,280,11,280,5/11/1990 0:00,4,,,1990051104,28,,,,
1990,5,11,,,2,4,LOWER,PM,,,283,6,280,5/11/1990 0:00,4,,,1990051104,28,,,,
1990,5,11,,,2,4,LOWER,PM,,,285,18,285,5/11/1990 0:00,4,,,1990051104,28.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,288,7,285,5/11/1990 0:00,4,,,1990051104,28.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,290,7,290,5/11/1990 0:00,4,,,1990051104,29,,,,
1990,5,11,,,2,4,LOWER,PM,,,293,15,290,5/11/1990 0:00,4,,,1990051104,29,,,,
1990,5,11,,,2,4,LOWER,PM,,,295,6,295,5/11/1990 0:00,4,,,1990051104,29.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,298,7,295,5/11/1990 0:00,4,,,1990051104,29.5,,,,
1990,5,11,,,2,4,LOWER,PM,,,300,4,300,5/11/1990 0:00,4,,,1990051104,30,,,,
1990,5,11,,,2,4,LOWER,PM,,,303,6,300,5/11/1990 0:00,4,,,1990051104,30,,,,
1990,5,11,,,2,4,LOWER,PM,,,310,1,310,5/11/1990 0:00,4,,,1990051104,31,,,,
1990,5,11,,,2,4,LOWER,PM,,,313,1,310,5/11/1990 0:00,4,,,1990051104,31,,,,
1990,5,12,,,2,56,UPPER,PM,,,248,1,245,5/12/1990 0:00,56,,,1990051256,24.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,250,4,250,5/12/1990 0:00,56,,,1990051256,25,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,253,3,250,5/12/1990 0:00,56,,,1990051256,25,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,255,5,255,5/12/1990 0:00,56,,,1990051256,25.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,258,1,255,5/12/1990 0:00,56,,,1990051256,25.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,260,6,260,5/12/1990 0:00,56,,,1990051256,26,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,263,2,260,5/12/1990 0:00,56,,,1990051256,26,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,265,12,265,5/12/1990 0:00,56,,,1990051256,26.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,268,3,265,5/12/1990 0:00,56,,,1990051256,26.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,270,12,270,5/12/1990 0:00,56,,,1990051256,27,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,273,4,270,5/12/1990 0:00,56,,,1990051256,27,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,275,25,275,5/12/1990 0:00,56,,,1990051256,27.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,278,17,275,5/12/1990 0:00,56,,,1990051256,27.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,280,20,280,5/12/1990 0:00,56,,,1990051256,28,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,283,7,280,5/12/1990 0:00,56,,,1990051256,28,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,285,28,285,5/12/1990 0:00,56,,,1990051256,28.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,288,7,285,5/12/1990 0:00,56,,,1990051256,28.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,290,16,290,5/12/1990 0:00,56,,,1990051256,29,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,293,11,290,5/12/1990 0:00,56,,,1990051256,29,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,295,9,295,5/12/1990 0:00,56,,,1990051256,29.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,298,5,295,5/12/1990 0:00,56,,,1990051256,29.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,300,8,300,5/12/1990 0:00,56,,,1990051256,30,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,303,2,300,5/12/1990 0:00,56,,,1990051256,30,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,305,4,305,5/12/1990 0:00,56,,,1990051256,30.5,,,,TRUE
1990,5,12,,,2,56,UPPER,PM,,,310,2,310,5/12/1990 0:00,56,,,1990051256,31,,,,TRUE
1990,5,14,,,3,23,LOWER,AM,,,232,1,230,5/14/1990 0:00,23,,,1990051423,23,,,,
1990,5,14,,,3,23,LOWER,AM,,,237,1,235,5/14/1990 0:00,23,,,1990051423,23.5,,,,
1990,5,14,,,3,23,LOWER,AM,,,242,6,240,5/14/1990 0:00,23,,,1990051423,24,,,,
1990,5,14,,,3,23,LOWER,AM,,,247,20,245,5/14/1990 0:00,23,,,1990051423,24.5,,,,
1990,5,14,,,3,23,LOWER,AM,,,252,21,250,5/14/1990 0:00,23,,,1990051423,25,,,,
1990,5,14,,,3,23,LOWER,AM,,,257,30,255,5/14/1990 0:00,23,,,1990051423,25.5,,,,
1990,5,14,,,3,23,LOWER,AM,,,262,17,260,5/14/1990 0:00,23,,,1990051423,26,,,,
1990,5,14,,,3,23,LOWER,AM,,,267,19,265,5/14/1990 0:00,23,,,1990051423,26.5,,,,
1990,5,14,,,3,23,LOWER,AM,,,272,18,270,5/14/1990 0:00,23,,,1990051423,27,,,,
1990,5,14,,,3,23,LOWER,AM,,,277,9,275,5/14/1990 0:00,23,,,1990051423,27.5,,,,
1990,5,14,,,3,23,LOWER,AM,,,282,17,280,5/14/1990 0:00,23,,,1990051423,28,,,,
1990,5,14,,,3,23,LOWER,AM,,,287,9,285,5/14/1990 0:00,23,,,1990051423,28.5,,,,
1990,5,14,,,3,23,LOWER,AM,,,292,5,290,5/14/1990 0:00,23,,,1990051423,29,,,,
1990,5,14,,,3,23,LOWER,AM,,,297,3,295,5/14/1990 0:00,23,,,1990051423,29.5,,,,
1990,5,14,,,3,23,LOWER,AM,,,302,1,300,5/14/1990 0:00,23,,,1990051423,30,,,,
1990,5,14,,,3,67,UPPER,PM,,,242,4,240,5/14/1990 0:00,67,,,1990051467,24,,,,
1990,5,14,,,3,67,UPPER,PM,,,247,17,245,5/14/1990 0:00,67,,,1990051467,24.5,,,,
1990,5,14,,,3,67,UPPER,PM,,,252,34,250,5/14/1990 0:00,67,,,1990051467,25,,,,
1990,5,14,,,3,67,UPPER,PM,,,257,29,255,5/14/1990 0:00,67,,,1990051467,25.5,,,,
1990,5,14,,,3,67,UPPER,PM,,,262,18,260,5/14/1990 0:00,67,,,1990051467,26,,,,
1990,5,14,,,3,67,UPPER,PM,,,267,30,265,5/14/1990 0:00,67,,,1990051467,26.5,,,,
1990,5,14,,,3,67,UPPER,PM,,,272,19,270,5/14/1990 0:00,67,,,1990051467,27,,,,
1990,5,14,,,3,67,UPPER,PM,,,277,19,275,5/14/1990 0:00,67,,,1990051467,27.5,,,,
1990,5,14,,,3,67,UPPER,PM,,,282,18,280,5/14/1990 0:00,67,,,1990051467,28,,,,
1990,5,14,,,3,67,UPPER,PM,,,287,14,285,5/14/1990 0:00,67,,,1990051467,28.5,,,,
1990,5,14,,,3,67,UPPER,PM,,,292,7,290,5/14/1990 0:00,67,,,1990051467,29,,,,
1990,5,14,,,3,67,UPPER,PM,,,297,3,295,5/14/1990 0:00,67,,,1990051467,29.5,,,,
1990,5,14,,,3,67,UPPER,PM,,,302,3,300,5/14/1990 0:00,67,,,1990051467,30,,,,
1990,5,14,,,3,67,UPPER,PM,,,307,1,305,5/14/1990 0:00,67,,,1990051467,30.5,,,,
1990,5,14,,,3,67,UPPER,PM,,,312,1,310,5/14/1990 0:00,67,,,1990051467,31,,,,
1990,5,15,,,3,33,UPPER,AM,,,237,1,235,5/15/1990 0:00,33,,,1990051533,23.5,,,,
1990,5,15,,,3,33,UPPER,AM,,,242,6,240,5/15/1990 0:00,33,,,1990051533,24,,,,
1990,5,15,,,3,33,UPPER,AM,,,247,15,245,5/15/1990 0:00,33,,,1990051533,24.5,,,,
1990,5,15,,,3,33,UPPER,AM,,,252,31,250,5/15/1990 0:00,33,,,1990051533,25,,,,
1990,5,15,,,3,33,UPPER,AM,,,257,22,255,5/15/1990 0:00,33,,,1990051533,25.5,,,,
1990,5,15,,,3,33,UPPER,AM,,,262,21,260,5/15/1990 0:00,33,,,1990051533,26,,,,
1990,5,15,,,3,33,UPPER,AM,,,267,25,265,5/15/1990 0:00,33,,,1990051533,26.5,,,,
