"id","old_id"
34001,"1990051029"
34002,"1990051033"
34003,"1990051041"
34004,"1990051047"
34005,"1990051048"
34006,"1990051049"
34007,"1990051067"
34008,"1990051101"
34009,"1990051102"
34010,"1990051104"
34011,"1990051105"
34012,"1990051108"
34013,"1990051109"
34014,"1990051112"
34015,"1990051115"
34016,"1990051117"
34017,"1990051125"
34018,"1990051126"
34019,"1990051129"
34020,"1990051133"
34021,"1990051135"
34022,"1990051141"
34023,"1990051148"
34024,"1990051149"
34025,"1990051167"
34026,"1990051229"
34027,"1990051233"
34028,"1990051235"
34029,"1990051241"
34030,"1990051248"
34031,"1990051249"
34032,"1990051264"
34033,"1990051267"
34034,"1990051301"
34035,"1990051302"
34036,"1990051304"
34037,"1990051305"
34038,"1990051306"
34039,"1990051307"
34040,"1990051308"
34041,"1990051309"
34042,"1990051311"
34043,"1990051312"
34044,"1990051315"
34045,"1990051317"
34046,"1990051323"
34047,"1990051325"
34048,"1990051326"
34049,"1990051391"
34050,"1990051401"
34051,"1990051402"
34052,"1990051405"
34053,"1990051406"
34054,"1990051407"
34055,"1990051408"
34056,"1990051409"
34057,"1990051411"
34058,"1990051412"
34059,"1990051415"
34060,"1990051417"
34061,"1990051423"
34062,"1990051425"
34063,"1990051426"
34064,"1990051428"
34065,"1990051429"
34066,"1990051433"
34067,"1990051435"
34068,"1990051441"
34069,"1990051447"
34070,"1990051448"
34071,"1990051449"
34072,"1990051456"
34073,"1990051460"
34074,"1990051464"
34075,"1990051467"
34076,"1990051491"
34077,"1990051501"
34078,"1990051502"
34079,"1990051505"
34080,"1990051506"
34081,"1990051507"
34082,"1990051508"
34083,"1990051509"
34084,"1990051511"
34085,"1990051512"
34086,"1990051515"
34087,"1990051517"
34088,"1990051523"
34089,"1990051526"
34090,"1990051528"
34091,"1990051529"
34092,"1990051533"
34093,"1990051535"
34094,"1990051541"
34095,"1990051547"
34096,"1990051548"
34097,"1990051549"
34098,"1990051556"
34099,"1990051560"
34100,"1990051564"
34101,"1990051567"
34102,"1990051591"
34103,"1990051601"
34104,"1990051602"
34105,"1990051605"
34106,"1990051606"
34107,"1990051607"
34108,"1990051608"
34109,"1990051609"
34110,"1990051611"
34111,"1990051612"
34112,"1990051615"
34113,"1990051617"
34114,"1990051623"
34115,"1990051625"
34116,"1990051626"
34117,"1990051628"
34118,"1990051629"
34119,"1990051633"
34120,"1990051635"
34121,"1990051641"
34122,"1990051647"
34123,"1990051648"
34124,"1990051649"
34125,"1990051656"
34126,"1990051660"
34127,"1990051664"
34128,"1990051667"
34129,"1990051691"
34130,"1990051701"
34131,"1990051702"
34132,"1990051704"
34133,"1990051705"
34134,"1990051706"
34135,"1990051707"
34136,"1990051708"
34137,"1990051709"
34138,"1990051711"
34139,"1990051712"
34140,"1990051715"
34141,"1990051717"
34142,"1990051723"
34143,"1990051725"
34144,"1990051726"
34145,"1990051728"
34146,"1990051729"
34147,"1990051733"
34148,"1990051735"
34149,"1990051741"
34150,"1990051747"
34151,"1990051748"
34152,"1990051749"
34153,"1990051756"
34154,"1990051764"
34155,"1990051767"
34156,"1990051791"
34157,"1990051801"
34158,"1990051802"
34159,"1990051804"
34160,"1990051805"
34161,"1990051808"
34162,"1990051809"
34163,"1990051811"
34164,"1990051812"
34165,"1990051815"
34166,"1990051817"
34167,"1990051823"
34168,"1990051825"
34169,"1990051826"
34170,"1990051828"
34171,"1990051829"
34172,"1990051833"
34173,"1990051835"
34174,"1990051841"
34175,"1990051844"
34176,"1990051847"
34177,"1990051848"
34178,"1990051849"
34179,"1990051856"
34180,"1990051864"
34181,"1990051867"
34182,"1990051891"
34183,"1990051928"
34184,"1990051929"
34185,"1990051933"
34186,"1990051935"
34187,"1990051941"
34188,"1990051944"
34189,"1990051947"
34190,"1990051948"
34191,"1990051949"
34192,"1990051956"
34193,"1990051964"
34194,"1990051967"
34195,"1990052001"
34196,"1990052002"
34197,"1990052004"
34198,"1990052005"
34199,"1990052006"
34200,"1990052007"
34201,"1990052008"
34202,"1990052009"
34203,"1990052011"
34204,"1990052012"
34205,"1990052015"
34206,"1990052017"
34207,"1990052023"
34208,"1990052025"
34209,"1990052026"
34210,"1990052091"
34211,"1990052101"
34212,"1990052102"
34213,"1990052104"
34214,"1990052105"
34215,"1990052106"
34216,"1990052107"
34217,"1990052108"
34218,"1990052109"
34219,"1990052112"
34220,"1990052115"
34221,"1990052117"
34222,"1990052123"
34223,"1990052125"
34224,"1990052126"
34225,"1990052128"
34226,"1990052129"
34227,"1990052133"
34228,"1990052135"
34229,"1990052138"
34230,"1990052141"
34231,"1990052144"
34232,"1990052147"
34233,"1990052148"
34234,"1990052149"
34235,"1990052156"
34236,"1990052160"
34237,"1990052164"
34238,"1990052167"
34239,"1990052191"
34240,"1990052201"
34241,"1990052202"
34242,"1990052205"
34243,"1990052208"
34244,"1990052209"
34245,"1990052212"
34246,"1990052217"
34247,"1990052223"
34248,"1990052225"
34249,"1990052226"
34250,"1990052228"
34251,"1990052229"
34252,"1990052233"
34253,"1990052235"
34254,"1990052238"
34255,"1990052241"
34256,"1990052244"
34257,"1990052247"
34258,"1990052248"
34259,"1990052249"
34260,"1990052256"
34261,"1990052260"
34262,"1990052264"
34263,"1990052267"
34264,"1990052291"
34265,"1990052301"
34266,"1990052302"
34267,"1990052305"
34268,"1990052308"
34269,"1990052309"
34270,"1990052312"
34271,"1990052323"
34272,"1990052325"
34273,"1990052326"
34274,"1990052328"
34275,"1990052329"
34276,"1990052333"
34277,"1990052335"
34278,"1990052338"
34279,"1990052341"
34280,"1990052344"
34281,"1990052347"
34282,"1990052348"
34283,"1990052349"
34284,"1990052356"
34285,"1990052360"
34286,"1990052364"
34287,"1990052367"
34288,"1990052391"
34289,"1990052401"
34290,"1990052402"
34291,"1990052405"
34292,"1990052406"
34293,"1990052407"
34294,"1990052408"
34295,"1990052409"
34296,"1990052411"
34297,"1990052412"
34298,"1990052423"
34299,"1990052425"
34300,"1990052426"
34301,"1990052428"
34302,"1990052429"
34303,"1990052433"
34304,"1990052435"
34305,"1990052438"
34306,"1990052441"
34307,"1990052444"
34308,"1990052448"
34309,"1990052449"
34310,"1990052456"
34311,"1990052460"
34312,"1990052464"
34313,"1990052467"
34314,"1990052491"
34315,"1990052501"
34316,"1990052502"
34317,"1990052505"
34318,"1990052506"
34319,"1990052507"
34320,"1990052508"
34321,"1990052509"
34322,"1990052511"
34323,"1990052512"
34324,"1990052515"
34325,"1990052517"
34326,"1990052523"
34327,"1990052525"
34328,"1990052526"
34329,"1990052528"
34330,"1990052529"
34331,"1990052533"
34332,"1990052535"
34333,"1990052538"
34334,"1990052541"
34335,"1990052544"
34336,"1990052548"
34337,"1990052549"
34338,"1990052556"
34339,"1990052560"
34340,"1990052564"
34341,"1990052567"
34342,"1990052591"
34343,"1990052628"
34344,"1990052629"
34345,"1990052633"
34346,"1990052635"
34347,"1990052638"
34348,"1990052641"
34349,"1990052644"
34350,"1990052647"
34351,"1990052648"
34352,"1990052649"
34353,"1990052656"
34354,"1990052660"
34355,"1990052664"
34356,"1990052667"
34357,"1990052701"
34358,"1990052702"
34359,"1990052705"
34360,"1990052706"
34361,"1990052707"
34362,"1990052708"
34363,"1990052709"
34364,"1990052711"
34365,"1990052712"
34366,"1990052715"
34367,"1990052723"
34368,"1990052725"
34369,"1990052726"
34370,"1990052791"
34371,"1990052801"
34372,"1990052802"
34373,"1990052805"
34374,"1990052806"
34375,"1990052807"
34376,"1990052808"
34377,"1990052809"
34378,"1990052811"
34379,"1990052812"
34380,"1990052815"
34381,"1990052817"
34382,"1990052823"
34383,"1990052825"
34384,"1990052826"
34385,"1990052828"
34386,"1990052829"
34387,"1990052833"
34388,"1990052835"
34389,"1990052838"
34390,"1990052841"
34391,"1990052844"
34392,"1990052847"
34393,"1990052848"
34394,"1990052849"
34395,"1990052855"
34396,"1990052856"
34397,"1990052860"
34398,"1990052864"
34399,"1990052867"
34400,"1990052891"
34401,"1990052901"
34402,"1990052902"
34403,"1990052905"
34404,"1990052906"
34405,"1990052907"
34406,"1990052908"
34407,"1990052909"
34408,"1990052911"
34409,"1990052912"
34410,"1990052915"
34411,"1990052917"
34412,"1990052923"
34413,"1990052925"
34414,"1990052926"
34415,"1990052928"
34416,"1990052929"
34417,"1990052933"
34418,"1990052935"
34419,"1990052938"
34420,"1990052941"
34421,"1990052944"
34422,"1990052947"
34423,"1990052948"
34424,"1990052949"
34425,"1990052955"
34426,"1990052956"
34427,"1990052960"
34428,"1990052964"
34429,"1990052967"
34430,"1990052991"
34431,"1990053001"
34432,"1990053002"
34433,"1990053005"
34434,"1990053006"
34435,"1990053007"
34436,"1990053008"
34437,"1990053009"
34438,"1990053011"
34439,"1990053012"
34440,"1990053015"
34441,"1990053017"
34442,"1990053023"
34443,"1990053025"
34444,"1990053026"
34445,"1990053028"
34446,"1990053029"
34447,"1990053033"
34448,"1990053035"
34449,"1990053038"
34450,"1990053041"
34451,"1990053044"
34452,"1990053047"
34453,"1990053048"
34454,"1990053049"
34455,"1990053055"
34456,"1990053056"
34457,"1990053060"
34458,"1990053064"
34459,"1990053067"
34460,"1990053091"
34461,"1990053101"
34462,"1990053102"
34463,"1990053105"
34464,"1990053106"
34465,"1990053107"
34466,"1990053108"
34467,"1990053109"
34468,"1990053111"
34469,"1990053112"
34470,"1990053115"
34471,"1990053117"
34472,"1990053123"
34473,"1990053125"
34474,"1990053126"
34475,"1990053128"
34476,"1990053129"
34477,"1990053133"
34478,"1990053135"
34479,"1990053138"
34480,"1990053141"
34481,"1990053144"
34482,"1990053147"
34483,"1990053148"
34484,"1990053149"
34485,"1990053155"
34486,"1990053156"
34487,"1990053160"
34488,"1990053164"
34489,"1990053167"
34490,"1990053191"
34491,"1990060101"
34492,"1990060102"
34493,"1990060105"
34494,"1990060106"
34495,"1990060107"
34496,"1990060108"
34497,"1990060109"
34498,"1990060111"
34499,"1990060112"
34500,"1990060115"
34501,"1990060117"
34502,"1990060123"
34503,"1990060125"
34504,"1990060126"
34505,"1990060128"
34506,"1990060129"
34507,"1990060133"
34508,"1990060135"
34509,"1990060138"
34510,"1990060141"
34511,"1990060144"
34512,"1990060148"
34513,"1990060149"
34514,"1990060155"
34515,"1990060156"
34516,"1990060160"
34517,"1990060164"
34518,"1990060167"
34519,"1990060228"
34520,"1990060229"
34521,"1990060233"
34522,"1990060235"
34523,"1990060238"
34524,"1990060241"
34525,"1990060244"
34526,"1990060248"
34527,"1990060249"
34528,"1990060255"
34529,"1990060256"
34530,"1990060260"
34531,"1990060264"
34532,"1990060267"
34533,"1990060301"
34534,"1990060302"
34535,"1990060305"
34536,"1990060306"
34537,"1990060307"
34538,"1990060308"
34539,"1990060309"
34540,"1990060311"
34541,"1990060312"
34542,"1990060317"
34543,"1990060323"
34544,"1990060325"
34545,"1990060326"
34546,"1990060391"
34547,"1990060401"
34548,"1990060402"
34549,"1990060405"
34550,"1990060406"
34551,"1990060407"
34552,"1990060408"
34553,"1990060409"
34554,"1990060411"
34555,"1990060412"
34556,"1990060415"
34557,"1990060417"
34558,"1990060423"
34559,"1990060425"
34560,"1990060426"
34561,"1990060428"
34562,"1990060429"
34563,"1990060433"
34564,"1990060438"
34565,"1990060441"
34566,"1990060444"
34567,"1990060448"
34568,"1990060449"
34569,"1990060455"
34570,"1990060456"
34571,"1990060460"
34572,"1990060464"
34573,"1990060467"
34574,"1990060491"
34575,"1990060501"
34576,"1990060502"
34577,"1990060505"
34578,"1990060506"
34579,"1990060507"
34580,"1990060508"
34581,"1990060509"
34582,"1990060511"
34583,"1990060512"
34584,"1990060515"
34585,"1990060517"
34586,"1990060523"
34587,"1990060525"
34588,"1990060526"
34589,"1990060528"
34590,"1990060529"
34591,"1990060533"
34592,"1990060538"
34593,"1990060541"
34594,"1990060544"
34595,"1990060548"
34596,"1990060549"
34597,"1990060555"
34598,"1990060556"
34599,"1990060560"
34600,"1990060564"
34601,"1990060567"
34602,"1990060591"
34603,"1990060601"
34604,"1990060602"
34605,"1990060605"
34606,"1990060606"
34607,"1990060607"
34608,"1990060608"
34609,"1990060609"
34610,"1990060612"
34611,"1990060615"
34612,"1990060617"
34613,"1990060623"
34614,"1990060625"
34615,"1990060626"
34616,"1990060628"
34617,"1990060629"
34618,"1990060633"
34619,"1990060638"
34620,"1990060641"
34621,"1990060644"
34622,"1990060648"
34623,"1990060649"
34624,"1990060655"
34625,"1990060656"
34626,"1990060660"
34627,"1990060664"
34628,"1990060667"
34629,"1990060691"
34630,"1990060701"
34631,"1990060702"
34632,"1990060705"
34633,"1990060708"
34634,"1990060709"
34635,"1990060712"
34636,"1990060715"
34637,"1990060723"
34638,"1990060725"
34639,"1990060726"
34640,"1990060728"
34641,"1990060729"
34642,"1990060733"
34643,"1990060738"
34644,"1990060741"
34645,"1990060744"
34646,"1990060748"
34647,"1990060749"
34648,"1990060755"
34649,"1990060756"
34650,"1990060760"
34651,"1990060764"
34652,"1990060767"
34653,"1990060802"
34654,"1990060805"
34655,"1990060809"
34656,"1990060812"
34657,"1990060815"
34658,"1990060817"
34659,"1990060825"
34660,"1990060826"
34661,"1990060828"
34662,"1990060829"
34663,"1990060833"
34664,"1990060838"
34665,"1990060841"
34666,"1990060844"
34667,"1990060848"
34668,"1990060849"
34669,"1990060855"
34670,"1990060856"
34671,"1990060860"
34672,"1990060864"
34673,"1990060867"
34674,"1990060928"
34675,"1990060929"
34676,"1990060938"
34677,"1990060941"
34678,"1990060944"
34679,"1990060955"
34680,"1990060956"
34681,"1990060960"
34682,"1990060964"
34683,"1990060967"
34684,"1990061001"
34685,"1990061002"
34686,"1990061005"
34687,"1990061008"
34688,"1990061012"
34689,"1990061015"
34690,"1990061023"
34691,"1990061025"
34692,"1990061026"
34693,"1990061112"
34694,"1990061126"
34695,"1990061129"
34696,"1990061141"
34697,"1990061156"
34698,"1990061160"
34699,"1990061164"
34700,"1990061212"
34701,"1990061226"
34702,"1990061229"
34703,"1990061241"
34704,"1990061256"
34705,"1990061260"
34706,"1990061264"
34707,"1990061312"
34708,"1990061329"
34709,"1990061360"
34710,"1990061412"
34711,"1990061429"
34712,"1990061460"
34713,"1990061464"
34714,"1990061512"
34715,"1990061529"
34716,"1990061560"
34717,"1990061564"
34718,"1990061629"
34719,"1990061660"
34720,"1990061712"
34721,"1990061812"
34722,"1990061912"
34723,"1990062012"
34724,"1990062112"
34725,"1991050148"
34726,"1991051309"
34727,"1991051315"
34728,"1991051317"
34729,"1991051391"
34730,"1991051409"
34731,"1991051415"
34732,"1991051417"
34733,"1991051491"
34734,"1991051509"
34735,"1991051515"
34736,"1991051517"
34737,"1991051591"
34738,"1991051601"
34739,"1991051605"
34740,"1991051608"
34741,"1991051609"
34742,"1991051615"
34743,"1991051617"
34744,"1991051628"
34745,"1991051691"
34746,"1991051701"
34747,"1991051705"
34748,"1991051706"
34749,"1991051707"
34750,"1991051708"
34751,"1991051709"
34752,"1991051712"
34753,"1991051715"
34754,"1991051717"
34755,"1991051725"
34756,"1991051728"
34757,"1991051748"
34758,"1991051749"
34759,"1991051791"
34760,"1991051828"
34761,"1991051848"
34762,"1991051849"
34763,"1991051901"
34764,"1991051905"
34765,"1991051908"
34766,"1991051909"
34767,"1991051912"
34768,"1991051915"
34769,"1991051917"
34770,"1991051925"
34771,"1991051991"
34772,"1991052001"
34773,"1991052005"
34774,"1991052008"
34775,"1991052009"
34776,"1991052012"
34777,"1991052015"
34778,"1991052017"
34779,"1991052025"
34780,"1991052026"
34781,"1991052028"
34782,"1991052048"
34783,"1991052049"
34784,"1991052055"
34785,"1991052056"
34786,"1991052064"
34787,"1991052091"
34788,"1991052101"
34789,"1991052105"
34790,"1991052108"
34791,"1991052109"
34792,"1991052112"
34793,"1991052115"
34794,"1991052117"
34795,"1991052125"
34796,"1991052126"
34797,"1991052128"
34798,"1991052148"
34799,"1991052149"
34800,"1991052155"
34801,"1991052156"
34802,"1991052164"
34803,"1991052191"
34804,"1991052201"
34805,"1991052205"
34806,"1991052208"
34807,"1991052209"
34808,"1991052212"
34809,"1991052215"
34810,"1991052217"
34811,"1991052225"
34812,"1991052226"
34813,"1991052228"
34814,"1991052248"
34815,"1991052249"
34816,"1991052255"
34817,"1991052256"
34818,"1991052264"
34819,"1991052291"
34820,"1991052301"
34821,"1991052305"
34822,"1991052308"
34823,"1991052309"
34824,"1991052312"
34825,"1991052315"
34826,"1991052317"
34827,"1991052325"
34828,"1991052326"
34829,"1991052328"
34830,"1991052348"
34831,"1991052349"
34832,"1991052355"
34833,"1991052356"
34834,"1991052364"
34835,"1991052391"
34836,"1991052401"
34837,"1991052405"
34838,"1991052406"
34839,"1991052407"
34840,"1991052408"
34841,"1991052409"
34842,"1991052412"
34843,"1991052415"
34844,"1991052417"
34845,"1991052425"
34846,"1991052426"
34847,"1991052428"
34848,"1991052448"
34849,"1991052449"
34850,"1991052455"
34851,"1991052456"
34852,"1991052464"
34853,"1991052491"
34854,"1991052528"
34855,"1991052548"
34856,"1991052549"
34857,"1991052555"
34858,"1991052556"
34859,"1991052564"
34860,"1991052601"
34861,"1991052605"
34862,"1991052608"
34863,"1991052609"
34864,"1991052611"
34865,"1991052612"
34866,"1991052615"
34867,"1991052617"
34868,"1991052625"
34869,"1991052626"
34870,"1991052691"
34871,"1991052701"
34872,"1991052705"
34873,"1991052708"
34874,"1991052709"
34875,"1991052712"
34876,"1991052715"
34877,"1991052717"
34878,"1991052725"
34879,"1991052726"
34880,"1991052728"
34881,"1991052748"
34882,"1991052749"
34883,"1991052755"
34884,"1991052756"
34885,"1991052764"
34886,"1991052790"
34887,"1991052791"
34888,"1991052801"
34889,"1991052805"
34890,"1991052806"
34891,"1991052807"
34892,"1991052808"
34893,"1991052809"
34894,"1991052812"
34895,"1991052815"
34896,"1991052817"
34897,"1991052825"
34898,"1991052826"
34899,"1991052828"
34900,"1991052848"
34901,"1991052849"
34902,"1991052855"
34903,"1991052856"
34904,"1991052864"
34905,"1991052890"
34906,"1991052891"
34907,"1991052901"
34908,"1991052905"
34909,"1991052906"
34910,"1991052907"
34911,"1991052908"
34912,"1991052909"
34913,"1991052912"
34914,"1991052915"
34915,"1991052917"
34916,"1991052925"
34917,"1991052926"
34918,"1991052928"
34919,"1991052948"
34920,"1991052949"
34921,"1991052955"
34922,"1991052956"
34923,"1991052964"
34924,"1991052990"
34925,"1991052991"
34926,"1991053001"
34927,"1991053005"
34928,"1991053006"
34929,"1991053007"
34930,"1991053008"
34931,"1991053009"
34932,"1991053011"
34933,"1991053012"
34934,"1991053015"
34935,"1991053017"
34936,"1991053025"
34937,"1991053026"
34938,"1991053028"
34939,"1991053048"
34940,"1991053049"
34941,"1991053055"
34942,"1991053056"
34943,"1991053064"
34944,"1991053090"
34945,"1991053091"
34946,"1991053101"
34947,"1991053105"
34948,"1991053106"
34949,"1991053107"
34950,"1991053108"
34951,"1991053109"
34952,"1991053112"
34953,"1991053115"
34954,"1991053117"
34955,"1991053125"
34956,"1991053126"
34957,"1991053128"
34958,"1991053148"
34959,"1991053149"
34960,"1991053155"
34961,"1991053156"
34962,"1991053164"
34963,"1991053190"
34964,"1991053191"
34965,"1991060128"
34966,"1991060149"
34967,"1991060155"
34968,"1991060156"
34969,"1991060164"
34970,"1991060201"
34971,"1991060205"
34972,"1991060208"
34973,"1991060209"
34974,"1991060212"
34975,"1991060215"
34976,"1991060217"
34977,"1991060225"
34978,"1991060226"
34979,"1991060290"
34980,"1991060291"
34981,"1991060301"
34982,"1991060305"
34983,"1991060308"
34984,"1991060309"
34985,"1991060312"
34986,"1991060315"
34987,"1991060317"
34988,"1991060325"
34989,"1991060326"
34990,"1991060328"
34991,"1991060349"
34992,"1991060355"
34993,"1991060356"
34994,"1991060364"
34995,"1991060401"
34996,"1991060405"
34997,"1991060408"
34998,"1991060409"
34999,"1991060412"
35000,"1991060415"
35001,"1991060417"
35002,"1991060425"
35003,"1991060426"
35004,"1991060428"
35005,"1991060449"
35006,"1991060455"
35007,"1991060456"
35008,"1991060464"
35009,"1991060501"
35010,"1991060505"
35011,"1991060508"
35012,"1991060509"
35013,"1991060512"
35014,"1991060515"
35015,"1991060517"
35016,"1991060525"
35017,"1991060528"
35018,"1991060549"
35019,"1991060555"
35020,"1991060556"
35021,"1991060564"
35022,"1991060601"
35023,"1991060605"
35024,"1991060608"
35025,"1991060609"
35026,"1991060612"
35027,"1991060615"
35028,"1991060617"
35029,"1991060625"
35030,"1991060626"
35031,"1991060628"
35032,"1991060649"
35033,"1991060655"
35034,"1991060656"
35035,"1991060664"
35036,"1991060701"
35037,"1991060705"
35038,"1991060708"
35039,"1991060709"
35040,"1991060712"
35041,"1991060715"
35042,"1991060717"
35043,"1991060725"
35044,"1991060726"
35045,"1991060728"
35046,"1991060755"
35047,"1991060756"
35048,"1991060764"
35049,"1991060828"
35050,"1991060855"
35051,"1991060856"
35052,"1991060864"
35053,"1991060901"
35054,"1991060905"
35055,"1991060908"
35056,"1991060909"
35057,"1991060912"
35058,"1991060915"
35059,"1991060917"
35060,"1991060925"
35061,"1991060926"
35062,"1991061001"
35063,"1991061005"
35064,"1991061012"
35065,"1991061101"
35066,"1991061105"
35067,"1991061112"
35068,"1991061201"
35069,"1991061205"
35070,"1991061212"
35071,"1991061301"
35072,"1991061305"
35073,"1991061312"
35074,"1991061401"
35075,"1991061405"
35076,"1991061412"
35077,"1991061601"
35078,"1991061605"
35079,"1991061612"
35080,"1991061712"
35081,"1991061812"
35082,"1991061912"
35083,"1991062012"
35084,"1991062112"
35085,"1992050491"
35086,"1992050591"
35087,"1992050691"
35088,"1992050791"
35089,"1992050891"
35090,"1992050991"
35091,"1992051091"
35092,"1992051141"
35093,"1992051191"
35094,"1992051241"
35095,"1992051291"
35096,"1992051341"
35097,"1992051391"
35098,"1992051441"
35099,"1992051491"
35100,"1992051541"
35101,"1992051591"
35102,"1992051641"
35103,"1992051691"
35104,"1992051741"
35105,"1992051791"
35106,"1992051801"
35107,"1992051808"
35108,"1992051811"
35109,"1992051812"
35110,"1992051815"
35111,"1992051834"
35112,"1992051841"
35113,"1992051860"
35114,"1992051891"
35115,"1992051901"
35116,"1992051908"
35117,"1992051911"
35118,"1992051912"
35119,"1992051915"
35120,"1992051934"
35121,"1992051941"
35122,"1992051960"
35123,"1992051991"
35124,"1992052001"
35125,"1992052008"
35126,"1992052011"
35127,"1992052012"
35128,"1992052015"
35129,"1992052025"
35130,"1992052034"
35131,"1992052041"
35132,"1992052060"
35133,"1992052091"
35134,"1992052101"
35135,"1992052108"
35136,"1992052111"
35137,"1992052112"
35138,"1992052115"
35139,"1992052125"
35140,"1992052134"
35141,"1992052141"
35142,"1992052160"
35143,"1992052191"
35144,"1992052201"
35145,"1992052208"
35146,"1992052211"
35147,"1992052212"
35148,"1992052215"
35149,"1992052225"
35150,"1992052234"
35151,"1992052241"
35152,"1992052260"
35153,"1992052291"
35154,"1992052301"
35155,"1992052308"
35156,"1992052311"
35157,"1992052312"
35158,"1992052315"
35159,"1992052334"
35160,"1992052341"
35161,"1992052352"
35162,"1992052360"
35163,"1992052391"
35164,"1992052401"
35165,"1992052408"
35166,"1992052411"
35167,"1992052412"
35168,"1992052415"
35169,"1992052425"
35170,"1992052434"
35171,"1992052441"
35172,"1992052452"
35173,"1992052460"
35174,"1992052491"
35175,"1992052501"
35176,"1992052504"
35177,"1992052508"
35178,"1992052511"
35179,"1992052512"
35180,"1992052515"
35181,"1992052517"
35182,"1992052525"
35183,"1992052534"
35184,"1992052541"
35185,"1992052552"
35186,"1992052560"
35187,"1992052591"
35188,"1992052601"
35189,"1992052604"
35190,"1992052607"
35191,"1992052608"
35192,"1992052611"
35193,"1992052612"
35194,"1992052615"
35195,"1992052617"
35196,"1992052625"
35197,"1992052634"
35198,"1992052641"
35199,"1992052652"
35200,"1992052660"
35201,"1992052691"
35202,"1992052701"
35203,"1992052708"
35204,"1992052711"
35205,"1992052712"
35206,"1992052715"
35207,"1992052717"
35208,"1992052725"
35209,"1992052734"
35210,"1992052741"
35211,"1992052752"
35212,"1992052760"
35213,"1992052791"
35214,"1992052801"
35215,"1992052808"
35216,"1992052811"
35217,"1992052812"
35218,"1992052815"
35219,"1992052817"
35220,"1992052834"
35221,"1992052841"
35222,"1992052852"
35223,"1992052860"
35224,"1992052891"
35225,"1992052901"
35226,"1992052908"
35227,"1992052911"
35228,"1992052912"
35229,"1992052915"
35230,"1992052917"
35231,"1992052925"
35232,"1992052934"
35233,"1992052941"
35234,"1992052952"
35235,"1992052960"
35236,"1992052991"
35237,"1992053001"
35238,"1992053008"
35239,"1992053011"
35240,"1992053012"
35241,"1992053015"
35242,"1992053017"
35243,"1992053034"
35244,"1992053041"
35245,"1992053052"
35246,"1992053060"
35247,"1992053091"
35248,"1992053101"
35249,"1992053107"
35250,"1992053108"
35251,"1992053111"
35252,"1992053112"
35253,"1992053115"
35254,"1992053117"
35255,"1992053125"
35256,"1992053134"
35257,"1992053141"
35258,"1992053152"
35259,"1992053160"
35260,"1992053191"
35261,"1992060101"
35262,"1992060107"
35263,"1992060108"
35264,"1992060111"
35265,"1992060112"
35266,"1992060115"
35267,"1992060117"
35268,"1992060125"
35269,"1992060134"
35270,"1992060141"
35271,"1992060152"
35272,"1992060160"
35273,"1992060191"
35274,"1992060201"
35275,"1992060207"
35276,"1992060208"
35277,"1992060211"
35278,"1992060212"
35279,"1992060215"
35280,"1992060217"
35281,"1992060225"
35282,"1992060234"
35283,"1992060241"
35284,"1992060252"
35285,"1992060260"
35286,"1992060291"
35287,"1992060311"
35288,"1992060312"
35289,"1992060315"
35290,"1992060317"
35291,"1992060325"
35292,"1992060334"
35293,"1992060341"
35294,"1992060352"
35295,"1992060360"
35296,"1992060391"
35297,"1992060411"
35298,"1992060412"
35299,"1992060415"
35300,"1992060417"
35301,"1992060425"
35302,"1992060434"
35303,"1992060441"
35304,"1992060452"
35305,"1992060460"
35306,"1992060491"
35307,"1992060511"
35308,"1992060512"
35309,"1992060515"
35310,"1992060517"
35311,"1992060525"
35312,"1992060534"
35313,"1992060541"
35314,"1992060552"
35315,"1992060560"
35316,"1992060591"
35317,"1992060611"
35318,"1992060612"
35319,"1992060615"
35320,"1992060617"
35321,"1992060634"
35322,"1992060641"
35323,"1992060652"
35324,"1992060660"
35325,"1992060691"
35326,"1992060711"
35327,"1992060712"
35328,"1992060715"
35329,"1992060717"
35330,"1992060734"
35331,"1992060741"
35332,"1992060752"
35333,"1992060760"
35334,"1992060791"
35335,"1992060811"
35336,"1992060812"
35337,"1992060815"
35338,"1992060817"
35339,"1992060841"
35340,"1992060852"
35341,"1992060860"
35342,"1992060891"
35343,"1992060911"
35344,"1992060912"
35345,"1992060915"
35346,"1992060917"
35347,"1992060941"
35348,"1992060952"
35349,"1992060960"
35350,"1992060991"
35351,"1992061011"
35352,"1992061012"
35353,"1992061015"
35354,"1992061017"
35355,"1992061041"
35356,"1992061052"
35357,"1992061060"
35358,"1992061091"
35359,"1992061111"
35360,"1992061112"
35361,"1992061115"
35362,"1992061117"
35363,"1992061141"
35364,"1992061152"
35365,"1992061160"
35366,"1992061191"
35367,"1992061211"
35368,"1992061212"
35369,"1992061215"
35370,"1992061217"
35371,"1992061241"
35372,"1992061252"
35373,"1992061260"
35374,"1992061291"
35375,"1992061315"
35376,"1992061317"
35377,"1992061341"
35378,"1992061352"
35379,"1992061360"
35380,"1992061391"
35381,"1992061415"
35382,"1992061417"
35383,"1992061441"
35384,"1992061460"
35385,"1992061491"
35386,"1992061515"
35387,"1992061517"
35388,"1992061541"
35389,"1992061552"
35390,"1992061560"
35391,"1992061615"
35392,"1992061617"
35393,"1992061641"
35394,"1992061660"
35395,"1992061715"
35396,"1992061717"
35397,"1992061741"
35398,"1992061760"
35399,"1992061815"
