,count,length_bin_id,sample_id
2627,27,26.5,1995060101
2628,18,27.0,1995060101
2629,19,27.5,1995060101
2630,4,28.0,1995060101
2631,8,28.5,1995060101
2632,1,23.0,1995060137
2633,9,23.5,1995060137
2634,17,24.0,1995060137
2635,27,24.5,1995060137
2636,28,25.0,1995060137
2637,25,25.5,1995060137
2638,34,26.0,1995060137
2639,35,26.5,1995060137
2640,20,27.0,1995060137
2641,18,27.5,1995060137
2642,10,28.0,1995060137
2643,4,28.5,1995060137
2644,1,29.0,1995060137
2645,9,23.0,1995060217
2646,7,23.5,1995060217
2647,19,24.0,1995060217
2648,34,24.5,1995060217
2649,41,25.0,1995060217
2650,31,25.5,1995060217
2651,23,26.0,1995060217
2652,19,26.5,1995060217
2653,26,27.0,1995060217
2654,13,27.5,1995060217
2655,8,28.0,1995060217
2656,1,28.5,1995060217
2657,1,22.5,1995060235
2658,2,23.0,1995060235
2659,9,23.5,1995060235
2660,22,24.0,1995060235
2661,37,24.5,1995060235
2662,35,25.0,1995060235
2663,33,25.5,1995060235
2664,37,26.0,1995060235
2665,22,26.5,1995060235
2666,17,27.0,1995060235
2667,12,27.5,1995060235
2668,6,28.0,1995060235
2669,1,28.5,1995060235
2670,1,23.0,1995060301
2671,4,23.5,1995060301
2672,18,24.0,1995060301
2673,31,24.5,1995060301
2674,38,25.0,1995060301
2675,27,25.5,1995060301
2676,44,26.0,1995060301
2677,18,26.5,1995060301
2678,23,27.0,1995060301
2679,12,27.5,1995060301
2680,11,28.0,1995060301
2681,2,28.5,1995060301
2682,1,29.0,1995060301
2683,4,23.5,1995060408
2684,7,24.0,1995060408
2685,17,24.5,1995060408
2686,27,25.0,1995060408
2687,12,25.5,1995060408
2688,18,26.0,1995060408
2689,13,26.5,1995060408
2690,12,27.0,1995060408
2691,12,27.5,1995060408
2692,6,28.0,1995060408
2693,1,28.5,1995060408
2694,1,29.5,1995060408
2695,1,22.0,1995060460
2696,2,23.5,1995060460
2697,3,24.0,1995060460
2698,8,24.5,1995060460
2699,7,25.0,1995060460
2700,2,25.5,1995060460
2701,3,26.0,1995060460
2702,4,26.5,1995060460
2703,1,27.0,1995060460
2704,6,23.5,1995060501
2705,12,24.0,1995060501
2706,25,24.5,1995060501
2707,19,25.0,1995060501
2708,35,25.5,1995060501
2709,42,26.0,1995060501
2710,28,26.5,1995060501
2711,23,27.0,1995060501
2712,17,27.5,1995060501
2713,9,28.0,1995060501
2714,4,28.5,1995060501
2715,2,29.0,1995060501
2716,1,23.0,1995060541
2717,3,23.5,1995060541
2718,10,24.0,1995060541
2719,7,24.5,1995060541
2720,11,25.0,1995060541
2721,7,25.5,1995060541
2722,10,26.0,1995060541
2723,12,26.5,1995060541
2724,9,27.0,1995060541
2725,2,27.5,1995060541
2726,2,28.0,1995060541
2727,5,23.0,1995060626
2728,14,23.5,1995060626
2729,38,24.0,1995060626
2730,41,24.5,1995060626
2731,36,25.0,1995060626
2732,36,25.5,1995060626
2733,29,26.0,1995060626
2734,29,26.5,1995060626
2735,16,27.0,1995060626
2736,13,27.5,1995060626
2737,7,28.0,1995060626
2738,4,28.5,1995060626
2739,2,23.0,1995060635
2740,2,23.5,1995060635
2741,11,24.0,1995060635
2742,14,24.5,1995060635
2743,30,25.0,1995060635
2744,18,25.5,1995060635
2745,20,26.0,1995060635
2746,15,26.5,1995060635
2747,14,27.0,1995060635
2748,12,27.5,1995060635
2749,6,28.0,1995060635
2750,2,28.5,1995060635
2751,5,23.0,1995060705
2752,12,23.5,1995060705
2753,29,24.0,1995060705
2754,38,24.5,1995060705
2755,48,25.0,1995060705
2756,44,25.5,1995060705
2757,27,26.0,1995060705
2758,20,26.5,1995060705
2759,17,27.0,1995060705
2760,7,27.5,1995060705
2761,8,28.0,1995060705
2762,3,28.5,1995060705
2763,1,23.5,1995060737
2764,5,24.0,1995060737
2765,10,24.5,1995060737
2766,4,25.0,1995060737
2767,10,25.5,1995060737
2768,8,26.0,1995060737
2769,8,26.5,1995060737
2770,2,27.0,1995060737
2771,2,27.5,1995060737
2772,2,28.0,1995060737
2773,2,22.5,1995060826
2774,5,23.0,1995060826
2775,11,23.5,1995060826
2776,51,24.0,1995060826
2777,46,24.5,1995060826
2778,50,25.0,1995060826
2779,47,25.5,1995060826
2780,24,26.0,1995060826
2781,25,26.5,1995060826
2782,13,27.0,1995060826
2783,9,27.5,1995060826
2784,4,28.0,1995060826
2785,4,23.0,1995060852
2786,8,23.5,1995060852
2787,26,24.0,1995060852
2788,47,24.5,1995060852
2789,46,25.0,1995060852
2790,37,25.5,1995060852
2791,30,26.0,1995060852
2792,28,26.5,1995060852
2793,17,27.0,1995060852
2794,9,27.5,1995060852
2795,8,28.0,1995060852
2796,1,29.0,1995060852
2797,1,29.5,1995060852
2798,6,23.0,1995060912
2799,17,23.5,1995060912
2800,26,24.0,1995060912
2801,45,24.5,1995060912
2802,49,25.0,1995060912
2803,35,25.5,1995060912
2804,27,26.0,1995060912
2805,20,26.5,1995060912
2806,6,27.0,1995060912
2807,9,27.5,1995060912
2808,1,21.5,1995060938
2809,3,23.0,1995060938
2810,8,23.5,1995060938
2811,19,24.0,1995060938
2812,24,24.5,1995060938
2813,15,25.0,1995060938
2814,20,25.5,1995060938
2815,22,26.0,1995060938
2816,6,26.5,1995060938
2817,9,27.0,1995060938
2818,5,27.5,1995060938
2819,1,28.0,1995060938
2820,1,22.5,1995061026
2821,3,23.0,1995061026
2822,28,23.5,1995061026
2823,30,24.0,1995061026
2824,52,24.5,1995061026
2825,39,25.0,1995061026
2826,28,25.5,1995061026
2827,9,26.0,1995061026
2828,4,26.5,1995061026
2829,8,27.0,1995061026
2830,6,27.5,1995061026
2831,1,28.0,1995061026
2832,1,28.5,1995061026
2833,6,23.0,1995061041
2834,20,23.5,1995061041
2835,39,24.0,1995061041
2836,46,24.5,1995061041
2837,44,25.0,1995061041
2838,44,25.5,1995061041
2839,21,26.0,1995061041
2840,11,26.5,1995061041
2841,13,27.0,1995061041
2842,4,27.5,1995061041
2843,8,28.0,1995061041
2844,1,29.0,1995061041
2845,1,22.0,1995061101
2846,3,22.5,1995061101
2847,5,23.0,1995061101
2848,21,23.5,1995061101
2849,42,24.0,1995061101
2850,62,24.5,1995061101
2851,52,25.0,1995061101
2852,24,25.5,1995061101
2853,20,26.0,1995061101
2854,17,26.5,1995061101
2855,5,27.0,1995061101
2856,1,27.5,1995061101
2857,1,29.0,1995061101
2858,2,22.5,1995061141
2859,5,23.0,1995061141
2860,7,23.5,1995061141
2861,21,24.0,1995061141
2862,28,24.5,1995061141
2863,30,25.0,1995061141
2864,17,25.5,1995061141
2865,21,26.0,1995061141
2866,12,26.5,1995061141
2867,5,27.0,1995061141
2868,1,28.0,1995061141
2869,3,22.5,1995061201
2870,4,23.0,1995061201
2871,21,23.5,1995061201
2872,31,24.0,1995061201
2873,35,24.5,1995061201
2874,40,25.0,1995061201
2875,33,25.5,1995061201
2876,18,26.0,1995061201
2877,12,26.5,1995061201
2878,2,27.5,1995061201
2879,1,22.5,1995061235
2880,17,23.0,1995061235
2881,33,23.5,1995061235
2882,40,24.0,1995061235
2883,47,24.5,1995061235
2884,42,25.0,1995061235
2885,22,25.5,1995061235
2886,11,26.0,1995061235
2887,8,26.5,1995061235
2888,5,27.0,1995061235
2889,1,27.5,1995061235
2890,1,23.5,1995061312
2891,7,24.0,1995061312
2892,6,24.5,1995061312
2893,4,25.0,1995061312
2894,9,25.5,1995061312
2895,2,26.0,1995061312
2896,3,26.5,1995061312
2897,1,27.0,1995061312
2898,1,23.0,1995061341
2899,12,23.5,1995061341
2900,19,24.0,1995061341
2901,24,24.5,1995061341
2902,19,25.0,1995061341
2903,8,25.5,1995061341
2904,13,26.0,1995061341
2905,2,26.5,1995061341
2906,1,27.0,1995061341
2907,1,23.0,1995061417
2908,1,23.5,1995061417
2909,3,24.0,1995061417
2910,1,24.5,1995061417
2911,6,25.0,1995061417
2912,2,25.5,1995061417
2913,1,26.0,1995061417
2914,1,26.5,1995061417
2915,1,27.5,1995061417
2916,1,28.0,1995061417
2917,1,22.0,1995061602
2918,5,22.5,1995061602
2919,9,23.0,1995061602
2920,19,23.5,1995061602
2921,35,24.0,1995061602
2922,38,24.5,1995061602
2923,44,25.0,1995061602
2924,36,25.5,1995061602
2925,18,26.0,1995061602
2926,18,26.5,1995061602
2927,6,27.0,1995061602
2928,1,27.5,1995061602
2929,2,28.0,1995061602
2930,1,28.5,1995061602
2931,1,29.0,1995061602
2932,1,22.5,1995061712
2933,5,23.0,1995061712
2934,4,23.5,1995061712
2935,21,24.0,1995061712
2936,13,24.5,1995061712
2937,15,25.0,1995061712
2938,7,25.5,1995061712
2939,9,26.0,1995061712
2940,3,26.5,1995061712
2941,3,27.0,1995061712
2942,1,27.5,1995061712
2943,2,28.0,1995061712
2944,1,29.0,1995061712
2945,1,22.0,1995061817
2946,4,22.5,1995061817
2947,5,23.0,1995061817
2948,15,23.5,1995061817
2949,35,24.0,1995061817
2950,45,24.5,1995061817
2951,33,25.0,1995061817
2952,26,25.5,1995061817
2953,19,26.0,1995061817
2954,8,26.5,1995061817
2955,2,27.0,1995061817
2956,1,28.0,1995061817
2957,1,29.5,1995061817
2958,1,21.5,1995061941
2959,2,22.5,1995061941
2960,6,23.0,1995061941
2961,20,23.5,1995061941
2962,25,24.0,1995061941
2963,23,24.5,1995061941
2964,23,25.0,1995061941
2965,19,25.5,1995061941
2966,6,26.0,1995061941
2967,4,26.5,1995061941
2968,2,27.0,1995061941
2969,2,23.5,1996051105
2970,3,24.0,1996051105
2971,12,24.5,1996051105
2972,16,25.0,1996051105
2973,16,25.5,1996051105
2974,26,26.0,1996051105
2975,22,26.5,1996051105
2976,17,27.0,1996051105
2977,7,27.5,1996051105
2978,2,28.0,1996051105
2979,3,28.5,1996051105
2980,2,24.0,1996051712
2981,2,24.5,1996051712
2982,6,25.0,1996051712
2983,6,25.5,1996051712
2984,6,26.0,1996051712
2985,8,26.5,1996051712
2986,9,27.0,1996051712
2987,2,27.5,1996051712
2988,4,28.0,1996051712
2989,1,23.5,1996052212
2990,0,24.0,1996052212
2991,4,24.5,1996052212
2992,16,25.0,1996052212
2993,28,25.5,1996052212
2994,40,26.0,1996052212
2995,40,26.5,1996052212
2996,55,27.0,1996052212
2997,22,27.5,1996052212
2998,16,28.0,1996052212
2999,4,28.5,1996052212
3000,2,29.0,1996052212
3001,0,29.5,1996052212
3002,1,30.0,1996052212
3003,1,22.0,1996052326
3004,0,22.5,1996052326
3005,2,23.0,1996052326
3006,4,23.5,1996052326
3007,14,24.0,1996052326
3008,14,24.5,1996052326
3009,28,25.0,1996052326
3010,47,25.5,1996052326
3011,41,26.0,1996052326
3012,56,26.5,1996052326
3013,33,27.0,1996052326
3014,14,27.5,1996052326
3015,5,28.0,1996052326
3016,1,28.5,1996052326
3017,1,29.0,1996052326
3018,1,22.5,1996052337
3019,2,23.0,1996052337
3020,5,23.5,1996052337
3021,9,24.0,1996052337
3022,17,24.5,1996052337
3023,35,25.0,1996052337
3024,36,25.5,1996052337
3025,48,26.0,1996052337
3026,48,26.5,1996052337
3027,43,27.0,1996052337
3028,20,27.5,1996052337
3029,9,28.0,1996052337
3030,4,28.5,1996052337
3031,2,29.0,1996052337
3032,1,22.0,1996052412
3033,2,22.5,1996052412
3034,2,23.0,1996052412
3035,2,23.5,1996052412
3036,12,24.0,1996052412
3037,17,24.5,1996052412
3038,36,25.0,1996052412
3039,48,25.5,1996052412
3040,48,26.0,1996052412
3041,42,26.5,1996052412
3042,28,27.0,1996052412
3043,21,27.5,1996052412
3044,11,28.0,1996052412
3045,2,28.5,1996052412
3046,1,21.5,1996052905
3047,1,22.0,1996052905
3048,0,22.5,1996052905
3049,0,23.0,1996052905
3050,2,23.5,1996052905
3051,1,24.0,1996052905
3052,6,24.5,1996052905
3053,6,25.0,1996052905
3054,11,25.5,1996052905
3055,13,26.0,1996052905
3056,9,26.5,1996052905
3057,7,27.0,1996052905
3058,6,27.5,1996052905
3059,4,28.0,1996052905
3060,1,21.0,1996060126
3061,0,21.5,1996060126
3062,0,22.0,1996060126
3063,3,22.5,1996060126
3064,4,23.0,1996060126
3065,12,23.5,1996060126
3066,17,24.0,1996060126
3067,33,24.5,1996060126
3068,48,25.0,1996060126
3069,55,25.5,1996060126
3070,54,26.0,1996060126
3071,48,26.5,1996060126
3072,23,27.0,1996060126
3073,9,27.5,1996060126
3074,2,28.0,1996060126
3075,1,28.5,1996060126
3076,0,29.0,1996060126
3077,1,29.5,1996060126
3078,1,21.0,1996060502
3079,6,21.5,1996060502
3080,8,22.0,1996060502
3081,4,22.5,1996060502
3082,16,23.0,1996060502
3083,20,23.5,1996060502
3084,37,24.0,1996060502
3085,31,24.5,1996060502
3086,50,25.0,1996060502
3087,35,25.5,1996060502
3088,30,26.0,1996060502
3089,27,26.5,1996060502
3090,14,27.0,1996060502
3091,3,27.5,1996060502
3092,2,28.0,1996060502
3093,0,28.5,1996060502
3094,1,29.0,1996060502
3095,2,22.0,1996060526
3096,10,22.5,1996060526
3097,16,23.0,1996060526
3098,30,23.5,1996060526
3099,41,24.0,1996060526
3100,56,24.5,1996060526
3101,54,25.0,1996060526
3102,38,25.5,1996060526
3103,54,26.0,1996060526
3104,21,26.5,1996060526
3105,18,27.0,1996060526
3106,5,27.5,1996060526
3107,1,28.0,1996060526
3108,0,28.5,1996060526
3109,2,29.0,1996060526
3110,1,21.0,1996060535
3111,1,21.5,1996060535
3112,5,22.0,1996060535
3113,9,22.5,1996060535
3114,13,23.0,1996060535
3115,19,23.5,1996060535
3116,29,24.0,1996060535
3117,27,24.5,1996060535
3118,39,25.0,1996060535
3119,26,25.5,1996060535
3120,37,26.0,1996060535
3121,20,26.5,1996060535
3122,23,27.0,1996060535
3123,6,27.5,1996060535
3124,1,28.0,1996060535
3125,1,21.5,1996060538
3126,2,22.0,1996060538
3127,4,22.5,1996060538
3128,3,23.0,1996060538
3129,17,23.5,1996060538
3130,21,24.0,1996060538
3131,25,24.5,1996060538
3132,25,25.0,1996060538
3133,20,25.5,1996060538
3134,32,26.0,1996060538
3135,24,26.5,1996060538
3136,12,27.0,1996060538
3137,6,27.5,1996060538
3138,2,28.0,1996060538
3139,3,21.0,1996060802
3140,3,21.5,1996060802
3141,7,22.0,1996060802
3142,7,22.5,1996060802
3143,10,23.0,1996060802
3144,20,23.5,1996060802
3145,17,24.0,1996060802
3146,24,24.5,1996060802
3147,25,25.0,1996060802
3148,27,25.5,1996060802
3149,33,26.0,1996060802
3150,22,26.5,1996060802
3151,10,27.0,1996060802
3152,7,27.5,1996060802
3153,2,28.0,1996060802
3154,0,28.5,1996060802
3155,1,29.0,1996060802
3156,1,23.0,1997052117
3157,4,23.5,1997052117
3158,13,24.0,1997052117
3159,6,24.5,1997052117
3160,6,25.0,1997052117
3161,6,25.5,1997052117
3162,2,26.0,1997052117
3163,3,26.5,1997052117
3164,2,27.0,1997052117
3165,1,28.5,1997052117
3166,2,23.0,1997052205
3167,8,23.5,1997052205
3168,29,24.0,1997052205
3169,52,24.5,1997052205
3170,51,25.0,1997052205
3171,45,25.5,1997052205
3172,20,26.0,1997052205
3173,13,26.5,1997052205
3174,10,27.0,1997052205
3175,8,27.5,1997052205
3176,4,28.0,1997052205
3177,5,28.5,1997052205
3178,1,29.0,1997052205
3179,2,30.0,1997052205
3180,1,23.0,1997052417
3181,4,23.5,1997052417
3182,5,24.0,1997052417
3183,9,24.5,1997052417
3184,11,25.0,1997052417
3185,9,25.5,1997052417
3186,1,27.5,1997052417
3187,1,28.0,1997052417
3188,5,23.0,1997052841
3189,13,23.5,1997052841
3190,34,24.0,1997052841
3191,54,24.5,1997052841
3192,52,25.0,1997052841
3193,20,25.5,1997052841
3194,16,26.0,1997052841
3195,17,26.5,1997052841
3196,4,27.0,1997052841
3197,4,27.5,1997052841
3198,5,28.0,1997052841
3199,1,28.5,1997052841
3200,1,22.0,1997052917
3201,1,22.5,1997052917
3202,8,23.0,1997052917
3203,16,23.5,1997052917
3204,51,24.0,1997052917
3205,56,24.5,1997052917
3206,52,25.0,1997052917
3207,33,25.5,1997052917
3208,9,26.0,1997052917
3209,6,26.5,1997052917
3210,1,27.0,1997052917
3211,4,27.5,1997052917
3212,5,28.0,1997052917
3213,2,28.5,1997052917
3214,1,29.0,1997052917
3215,1,22.5,1997053026
3216,7,23.0,1997053026
3217,34,23.5,1997053026
3218,67,24.0,1997053026
3219,57,24.5,1997053026
3220,57,25.0,1997053026
3221,14,25.5,1997053026
3222,9,26.0,1997053026
3223,1,27.0,1997053026
3224,3,27.5,1997053026
3225,1,28.0,1997053026
3226,4,23.0,1997053035
3227,25,23.5,1997053035
3228,51,24.0,1997053035
3229,68,24.5,1997053035
3230,43,25.0,1997053035
3231,23,25.5,1997053035
3232,9,26.0,1997053035
3233,1,26.5,1997053035
3234,2,27.0,1997053035
3235,1,27.5,1997053035
3236,1,22.5,1997060438
3237,15,23.0,1997060438
3238,48,23.5,1997060438
3239,74,24.0,1997060438
3240,69,24.5,1997060438
3241,37,25.0,1997060438
3242,15,25.5,1997060438
3243,4,26.0,1997060438
3244,1,26.5,1997060438
3245,2,27.0,1997060438
3246,1,27.5,1997060438
3247,3,22.5,1997060505
3248,12,23.0,1997060505
3249,34,23.5,1997060505
3250,55,24.0,1997060505
3251,83,24.5,1997060505
3252,48,25.0,1997060505
3253,22,25.5,1997060505
3254,5,26.0,1997060505
3255,5,26.5,1997060505
3256,1,27.0,1997060505
3257,2,22.5,1997060641
3258,18,23.0,1997060641
3259,47,23.5,1997060641
3260,71,24.0,1997060641
3261,48,24.5,1997060641
3262,54,25.0,1997060641
3263,20,25.5,1997060641
3264,6,26.0,1997060641
3265,1,26.5,1997060641
3266,1,28.0,1997060641
3267,1,21.5,1997061117
3268,8,22.5,1997061117
3269,32,23.0,1997061117
3270,49,23.5,1997061117
3271,72,24.0,1997061117
3272,67,24.5,1997061117
3273,29,25.0,1997061117
3274,8,25.5,1997061117
3275,6,26.0,1997061117
3276,1,28.0,1997061117
3277,3,22.0,1997061226
3278,4,22.5,1997061226
3279,19,23.0,1997061226
3280,52,23.5,1997061226
3281,70,24.0,1997061226
3282,60,24.5,1997061226
3283,34,25.0,1997061226
3284,10,25.5,1997061226
3285,2,26.0,1997061226
3286,4,26.5,1997061226
3287,1,28.5,1997061226
3288,1,29.0,1997061226
3289,2,22.0,1997061317
3290,4,22.5,1997061317
3291,22,23.0,1997061317
3292,43,23.5,1997061317
3293,77,24.0,1997061317
3294,44,24.5,1997061317
3295,36,25.0,1997061317
3296,8,25.5,1997061317
3297,1,26.0,1997061317
3298,2,26.5,1997061317
3299,2,27.0,1997061317
3300,1,27.5,1997061317
3301,1,28.0,1997061317
3302,2,22.0,1997061426
3303,12,22.5,1997061426
3304,22,23.0,1997061426
3305,50,23.5,1997061426
3306,82,24.0,1997061426
3307,56,24.5,1997061426
3308,21,25.0,1997061426
3309,6,25.5,1997061426
3310,2,26.0,1997061426
3311,1,26.5,1997061426
3312,3,27.5,1997061426
3313,3,22.0,1997061817
3314,13,22.5,1997061817
3315,29,23.0,1997061817
3316,60,23.5,1997061817
